"Education","Marital_Status","Income","Kidhome","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Age","NumberofDayEnrolled","TotalSpent","Accepted"
5,4,0.512781093815158,1,61,2,8,11,7,3,1,1,41,46,887,2
4,6,0.396826977537391,1,49,4,4,6,7,3,1,1,40,161,722,1
2,4,0.146227912390223,2,37,3,2,2,4,4,1,1,25,102,41,1
4,5,0.547007163885552,1,37,2,8,6,13,3,1,2,14,464,917,1
3,3,0.243491196076357,3,64,2,2,2,3,8,1,1,26,467,54,1
3,4,0.16020091244624,1,3,2,1,1,4,7,1,1,50,660,12,1
1,4,0.501764519160749,1,39,2,8,8,11,4,1,2,40,568,982,3
3,4,0.448586206252684,2,62,3,10,6,7,7,1,2,40,661,875,2
4,5,0.0441285391524084,3,53,5,4,1,4,9,1,1,45,440,30,1
3,5,0.25887083221819,1,26,2,4,1,5,8,1,1,23,66,129,1
3,6,0.335246192435285,2,64,3,7,7,4,7,1,1,24,294,391,2
3,4,0.303553312130058,3,11,8,6,5,5,7,1,2,43,357,369,2
3,4,0.220051410681721,3,66,5,4,1,4,9,1,1,22,4,56,1
2,5,0.0899686930110103,2,72,3,3,3,3,9,1,1,7,310,99,1
3,5,0.348553218769256,2,1,5,9,9,7,7,1,1,28,552,466,1
5,8,0.290675745486005,2,4,6,8,2,7,9,1,2,24,587,322,1
3,4,0.448611102466592,2,89,3,6,6,12,3,1,1,19,513,541,1
3,4,0.107047495752083,1,16,2,2,1,5,7,1,1,7,472,80,1
3,5,0.212632338937056,3,81,7,4,2,6,9,1,1,29,590,176,1
3,4,0.368986786334468,2,18,5,10,4,5,8,1,1,17,651,707,1
3,6,0.18929836245153,3,77,5,3,2,4,8,1,1,43,95,49,2
2,6,0.0820828172555659,2,53,2,2,1,4,7,1,1,34,538,38,1
3,3,0.270223505760361,3,29,3,2,2,3,5,1,1,34,331,48,1
1,3,0.249204877168305,2,32,7,9,2,8,9,1,1,42,475,377,1
3,6,0.538971910846658,1,43,2,7,3,10,3,1,1,16,137,910,1
4,3,0.226082518500999,3,25,3,3,1,4,8,1,1,47,56,40,1
1,5,0.490996906645422,1,43,2,5,7,9,3,1,1,2,593,837,1
3,4,0.0222509911805162,2,13,1,2,1,1,12,1,1,21,316,27,1
3,6,0.218321123815096,3,89,2,2,1,3,7,1,1,43,526,11,1
3,6,0.16616355567727,2,68,3,3,1,4,9,1,1,14,441,47,1
5,7,0.499803942315472,1,55,1,5,7,8,2,1,1,49,82,757,1
3,6,0.130985205424885,2,41,2,2,1,3,9,1,1,19,356,10,1
4,6,0.238823155968556,2,74,5,7,2,7,8,1,1,12,591,316,1
3,4,0.350383090491514,2,82,4,4,3,11,5,1,1,18,205,351,1
4,5,0.460872487816415,1,13,2,4,7,12,2,1,2,15,341,838,3
1,6,0.0359127885626793,2,8,5,4,3,3,8,1,1,18,396,48,1
4,4,0.198124070282012,4,34,4,3,1,5,5,1,1,34,5,46,1
5,5,0.347999278009797,2,25,4,8,7,7,5,1,1,27,162,452,2
3,6,0.353675614780882,3,56,7,9,3,7,8,1,1,29,607,409,1
3,4,0.386183846091606,3,88,9,12,2,7,9,1,1,18,438,441,1
3,5,0.350022095389844,2,40,6,5,3,9,6,1,1,35,458,350,1
1,6,0.309033591216616,1,54,1,1,1,2,1,1,1,19,650,930,2
3,4,0.14131091014334,3,10,3,3,2,3,8,1,1,25,40,45,1
3,5,0.0577716643741403,2,83,4,4,2,3,10,1,1,13,446,79,2
4,5,0.26808243136425,1,72,3,10,5,13,9,1,1,27,641,652,1
3,5,0.156136605525715,1,51,2,1,1,4,5,1,1,11,645,17,1
3,4,0.203470532218813,2,82,2,2,1,3,8,1,1,23,344,25,1
3,4,0.370287613511175,2,47,3,10,4,5,6,1,1,30,361,800,1
5,6,0.387658946765671,4,57,8,9,3,6,8,1,1,51,20,336,2
3,3,0.343885178661455,1,92,2,3,4,14,7,1,1,16,148,760,2
4,6,0.420216970504211,2,9,3,7,6,11,4,1,1,41,149,538,1
5,4,0.318291870763754,3,41,4,4,2,5,8,1,2,43,590,154,1
